census_code,occupation_title,high_pd,any_pd,dwc,difficult,onet_version,oews_year,offshorability
845,Financial and investment analysts,0.0,0.0,0.0,0.0,25.1,2023,
850,Personal financial advisors,0.0,0.0,0.0,0.0,25.1,2023,1.3725127
860,Insurance underwriters,0.0,0.0,0.0,0.0,25.1,2023,2.551788
900,Financial examiners,0.0,0.0,0.0,0.0,25.1,2023,-0.057901263
910,Credit counselors and loan officers,0.0,0.0,0.0,0.0,25.1,2023,1.3725127
930,"Tax examiners and collectors, and revenue agents",0.0,0.0,0.0,0.0,25.1,2023,1.9673074
940,Tax preparers,0.0,0.0,0.0,0.0,25.1,2023,1.3725127
960,Other financial specialists,0.0,0.0,0.0,0.0,25.1,2023,
1005,Computer and information research scientists,0.0,0.0,0.0,0.0,25.1,2023,0.55302966
1006,Computer systems analysts,0.0,0.0,0.0,0.0,25.1,2023,0.55302966
1007,Information security analysts,0.0,0.0,0.0,0.0,25.1,2023,0.55302966
1010,Computer programmers,0.0,0.0,0.0,0.0,25.1,2023,2.6609855
1021,Software developers,0.0,0.16419145088684545,0.0,0.16419145088684545,25.1,2023,
1022,Software quality assurance analysts and testers,0.0,0.0,0.0,0.0,25.1,2023,
1031,Web developers,0.0,1.0,0.0,1.0,25.1,2023,
1032,Web and digital interface designers,0.0,0.0,0.0,0.0,25.1,2023,
1050,Computer support specialists,0.0,0.0,0.0,0.0,25.1,2023,0.55302966
1065,Database administrators and architects,0.0,0.0,0.0,0.0,25.1,2023,
1105,Network and computer systems administrators,0.0,0.0,0.0,0.0,25.1,2023,0.55302966
1106,Computer network architects,0.0,0.0,0.0,0.0,25.1,2023,0.55302966
1108,"Computer occupations, all other",0.0,0.0,0.0,0.0,25.1,2023,
1200,Actuaries,0.0,0.0,0.0,0.0,25.1,2023,2.5070732
1210,Mathematicians,0.0,0.0,0.0,0.0,25.1,2023,
1220,Operations research analysts,0.0,0.0,0.0,0.0,25.1,2023,2.7579606
1230,Statisticians,0.0,0.0,0.0,0.0,25.1,2023,
1240,Other mathematical science occupations,0.0,0.0,0.0,0.0,25.1,2023,2.7870965
1305,"Architects, except landscape and naval",0.0,0.0,0.0,0.0,25.1,2023,
1306,Landscape architects,0.0,0.0,0.0,0.0,25.1,2023,
1310,"Surveyors, cartographers, and photogrammetrists",0.0,0.0,0.4022514666243856,0.4022514666243856,25.1,2023,-0.17191468
1320,Aerospace engineers,0.0,0.0,0.0,0.0,25.1,2023,0.9344667
1330,Agricultural engineers,0.0,0.0,0.0,0.0,25.1,2023,
1340,Bioengineers and biomedical engineers,0.0,0.0,0.0,0.0,25.1,2023,0.12239017
1350,Chemical engineers,0.0,0.0,0.0,0.0,25.1,2023,0.38232005
1360,Civil engineers,0.0,0.0,0.0,0.0,25.1,2023,0.10051954
1400,Computer hardware engineers,0.0,0.0,0.0,0.0,25.1,2023,1.3399316
1410,Electrical and electronics engineers,0.0,0.0,0.0,0.0,25.1,2023,1.3399316
1420,Environmental engineers,0.0,0.0,0.0,0.0,25.1,2023,0.12239017
1430,"Industrial engineers, including health and safety ",0.0,0.0,0.0,0.0,25.1,2023,0.50717866
1440,Marine engineers and naval architects,0.0,0.0,0.0,0.0,25.1,2023,0.12239017
1450,Materials engineers,0.0,0.0,0.0,0.0,25.1,2023,0.56463325
1460,Mechanical engineers,0.0,0.0,0.0,0.0,25.1,2023,0.9184209
1500,"Mining and geological engineers, including mining safety engineers",0.0,0.0,0.0,0.0,25.1,2023,
1510,Nuclear engineers,0.0,0.0,0.0,0.0,25.1,2023,
1520,Petroleum engineers,0.0,0.0,0.0,0.0,25.1,2023,2.3023481
1530,"Engineers, all other",0.0,0.0,0.0,0.0,25.1,2023,0.12239017
1541,Architectural and civil drafters,0.0,0.0,0.0,0.0,25.1,2023,
1545,Other drafters,0.0,0.0,0.0,0.0,25.1,2023,
1551,Electrical and electronic engineering technologists and technicians,0.0,0.0,0.0,0.0,25.1,2023,
1555,"Other engineering technologists and technicians, except drafters",0.0,0.0,0.28006650655828563,0.28006650655828563,25.1,2023,
1560,Surveying and mapping technicians,0.0,0.0,0.0,0.0,25.1,2023,-0.17191468
1600,Agricultural and food scientists,0.0,0.0,0.0,0.0,25.1,2023,0.63094676
1610,Biological scientists,0.0,0.0,0.0,0.0,25.1,2023,-0.28231725
1640,Conservation scientists and foresters,0.0,0.0,0.7643713813068651,0.7643713813068651,25.1,2023,-1.1972
1650,Medical scientists,0.0,0.0,0.0,0.0,25.1,2023,-0.44843423
1660,"Life scientists, all other",0.0,0.0,0.07153570011708128,0.07153570011708128,25.1,2023,
1700,Astronomers and physicists,0.0,0.0,0.0,0.0,25.1,2023,1.1379269
1710,Atmospheric and space scientists,0.0,0.0,0.0,0.0,25.1,2023,0.59962904
1720,Chemists and materials scientists,0.0,0.0,0.9045917262291532,0.9045917262291532,25.1,2023,0.29382718
1745,"Environmental scientists and specialists, including health",0.0,0.0,0.0,0.0,25.1,2023,
1750,"Geoscientists and hydrologists, except geographers",0.0,0.0,0.0,0.0,25.1,2023,
1760,"Physical scientists, all other",0.0,0.0,0.0,0.0,25.1,2023,2.0048308
1800,Economists,0.0,0.0,0.0,0.0,25.1,2023,2.1586444
1815,Survey researchers,0.0,0.0,0.0,0.0,25.1,2023,
1821,Clinical and counseling psychologists,0.0,0.0,0.0,0.0,25.1,2023,
1822,School psychologists,0.0,0.0,0.0,0.0,25.1,2023,
1825,Other psychologists,0.0,0.0,0.0,0.0,25.1,2023,
1830,Sociologists,0.0,0.0,0.0,0.0,25.1,2023,
1840,Urban and regional planners,0.0,0.0,0.0,0.0,25.1,2023,1.7483796
1860,Miscellaneous social scientists and related workers,0.0,0.0,0.0,0.0,25.1,2023,1.487038
1900,Agricultural and food science technicians,0.0,0.5359915314043754,0.0,0.5359915314043754,25.1,2023,1.0691465
1910,Biological technicians,0.0,0.0,0.0,0.0,25.1,2023,1.0691465
1920,Chemical technicians,0.0,1.0,1.0,1.0,25.1,2023,0.31521046
1935,Environmental  science and geoscience technicians,0.0,0.0,0.7852121212121213,0.7852121212121213,25.1,2023,
1940,Nuclear technicians,0.0,0.0,0.5,0.5,25.1,2023,
1950,Social science research assistants,0.0,0.0,0.0,0.0,25.1,2023,
1970,"Other life, physical, and social science technicians",0.0,0.19894188780651662,0.4361913559511813,0.4787117903930131,25.1,2023,
1980,Occupational health and safety specialists and technicians,0.0,0.0,0.0,0.0,25.1,2023,
2001,Substance abuse and behavioral disorder counselors,0.0,0.0,0.0,0.0,25.1,2023,
2002,"Educational, guidance, and career counselors and advisors",0.0,0.0,0.0,0.0,25.1,2023,
2003,Marriage and family therapists,0.0,0.0,0.0,0.0,25.1,2023,
2004,Mental health counselors,0.0,0.0,0.0,0.0,25.1,2023,
2005,Rehabilitation counselors,0.0,0.0,0.0,0.0,25.1,2023,
2006,"Counselors, all other",0.0,0.0,0.0,0.0,25.1,2023,
2011,"Child, family, and school social workers",0.0,0.0,0.0,0.0,25.1,2023,
2012,Healthcare social workers,0.0,0.0,0.0,0.0,25.1,2023,
2013,Mental health and substance abuse social workers,0.0,0.0,0.0,0.0,25.1,2023,
2014,"Social workers, all other",0.0,0.0,0.0,0.0,25.1,2023,
2015,Probation officers and correctional treatment specialists,0.0,0.0,0.0,0.0,25.1,2023,-1.0121664
2016,Social and human service assistants,0.0,0.0,0.0,0.0,25.1,2023,-1.0121664
2025,Other community and social service specialists,0.0,0.0,0.0,0.0,25.1,2023,-1.0121664
2040,Clergy,0.0,0.0,0.0,0.0,25.1,2023,-2.2907472
2050,"Directors, religious activities and education",0.0,0.0,0.0,0.0,25.1,2023,-2.2907472
2060,"Religious workers, all other",0.0,0.0,0.0,0.0,25.1,2023,-2.2907472
2100,Lawyers,0.0,0.0,0.0,0.0,25.1,2023,1.0808032
2105,Judicial law clerks,0.0,0.0,0.0,0.0,25.1,2023,1.0808032
2110,"Judges, magistrates, and other judicial workers",0.0,0.0,0.0,0.0,25.1,2023,
2145,Paralegals and legal assistants,0.0,0.0,0.0,0.0,25.1,2023,1.8841863
2170,"Title examiners, abstractors, and searchers",0.0,0.0,0.0,0.0,25.1,2023,
2180,"Legal support workers, all other",0.0,0.0,0.0,0.0,25.1,2023,
2205,Postsecondary teachers,0.0,0.0,0.0,0.0,25.1,2023,
2300,Preschool and kindergarten teachers,0.0,0.21606355453518458,0.0,0.21606355453518458,25.1,2023,-0.37327826
2310,Elementary and middle school teachers,0.0,0.6881847952873883,0.0,0.6881847952873883,25.1,2023,-0.8749312
2320,Secondary school teachers,0.0,0.0,0.0,0.0,25.1,2023,-1.1499335
2330,Special education teachers,0.0,0.1384883536681984,0.0,0.1384883536681984,25.1,2023,-0.51153433
2350,Tutors,0.0,0.0,0.0,0.0,25.1,2023,
2360,Other teachers and instructors,0.0,0.0,0.0,0.0,25.1,2023,
2400,"Archivists, curators, and museum technicians",0.0,0.39189607175997526,0.0,0.39189607175997526,25.1,2023,0.20980538
2435,Librarians and media collections specialists,0.0,0.0,0.0,0.0,25.1,2023,
2440,Library technicians,0.0,0.0,0.0,0.0,25.1,2023,0.7163352
2545,Teaching assistants,0.0,0.0,0.0,0.0,25.1,2023,
2555,Other educational instruction and library workers,0.0,0.0,0.0,0.0,25.1,2023,
2600,Artists and related workers,0.0,0.5230894973436861,0.0,0.5230894973436861,25.1,2023,1.8305568
2631,Commercial and industrial designers,0.0,0.0,0.0,0.0,25.1,2023,
2632,Fashion designers,0.0,0.0,0.0,0.0,25.1,2023,
2633,Floral designers,0.0,1.0,0.0,1.0,25.1,2023,
2634,Graphic designers,0.0,0.0,0.0,0.0,25.1,2023,
2635,Interior designers,0.0,0.0,0.0,0.0,25.1,2023,
2636,Merchandise displayers and window trimmers,0.0,1.0,0.0,1.0,25.1,2023,
2640,Other designers,0.0,0.3910002497948114,0.0,0.3910002497948114,25.1,2023,
2700,Actors,0.0,1.0,0.0,1.0,25.1,2023,-0.53611004
2710,Producers and directors,0.0,0.0,0.0,0.0,25.1,2023,-0.53611004
2721,Athletes and sports competitors,0.0,1.0,1.0,1.0,25.1,2023,
2722,Coaches and scouts,0.0,0.0,0.0,0.0,25.1,2023,
2723,"Umpires, referees, and other sports officials",0.0,1.0,0.0,1.0,25.1,2023,
2740,Dancers and choreographers,1.0,1.0,0.0,1.0,25.1,2023,-0.05979669
2751,Music directors and composers,0.0,0.0,0.0,0.0,25.1,2023,
2752,Musicians and singers,0.0,0.0,0.0,0.0,25.1,2023,
2755,"Disc jockeys, except radio ",0.028661664567245376,0.19721781039487377,0.027255965094839074,0.19721781039487377,25.1,2023,
2770,"Entertainers and performers, sports and related workers, all other",0.028661664567245376,0.19721781039487377,0.027255965094839074,0.19721781039487377,25.1,2023,
2805,Broadcast announcers and radio disc jockeys,0.0,0.0,0.0,0.0,25.1,2023,
2810,"News analysts, reporters, and journalists",0.0,0.0,0.0,0.0,25.1,2023,1.1662115
2825,Public relations specialists,0.0,0.0,0.0,0.0,25.1,2023,0.32495964
2830,Editors,0.0,0.0,0.0,0.0,25.1,2023,1.1662115
2840,Technical writers,0.0,1.0,0.0,1.0,25.1,2023,2.6414232
2850,Writers and authors,0.0,0.0,0.0,0.0,25.1,2023,2.2520046
2861,Interpreters and translators,0.0,0.0,0.0,0.0,25.1,2023,
2862,Court reporters and simultaneous captioners,0.0,0.0,0.0,0.0,25.1,2023,
2865,"Media and communication workers, all other",0.0,0.0,0.0,0.0,25.1,2023,
2905,"Broadcast, sound, and lighting technicians",0.0,0.0,0.0,0.0,25.1,2023,
2910,Photographers,0.0,0.0,0.0,0.0,25.1,2023,0.73343265
2920,"Television, video, and film camera operators and editors",0.0,0.0,0.0,0.0,25.1,2023,1.1662115
2970,"Media and communication equipment workers, all other",0.0,0.0,0.0,0.0,25.1,2023,
3000,Chiropractors,0.0,1.0,0.0,1.0,25.1,2023,-2.2664003
3010,Dentists,0.004293138510205618,0.9517963395345334,0.004293138510205618,0.9517963395345334,25.1,2023,-3.1549306
3030,Dietitians and nutritionists,0.0,0.0,0.0,0.0,25.1,2023,-1.1801716
3040,Optometrists,0.0,0.0,0.0,0.0,25.1,2023,-1.3177618
3050,Pharmacists,0.0,1.0,0.0,1.0,25.1,2023,-1.5714599
3065,Emergency medicine physicians,0.0,0.04742024419062623,0.1318235525797558,0.17924379677038205,25.1,2023,
3070,Radiologists,0.0,0.0,0.0,0.0,25.1,2023,
3090,Other physicians,0.22748820260348923,0.2959829730514141,0.2634662309602382,0.33196100140816304,25.1,2023,
3100,Surgeons,0.0,0.0,0.0,0.0,25.1,2023,
3110,Physician assistants,0.0,0.0,0.0,0.0,25.1,2023,-1.5423132
3120,Podiatrists,0.0,0.0,0.0,0.0,25.1,2023,-2.7806387
3140,Audiologists,0.0,0.0,0.0,0.0,25.1,2023,-1.1537625
3150,Occupational therapists,0.0,0.0,0.5,0.5,25.1,2023,-2.3024116
3160,Physical therapists,0.0,0.0,0.0,0.0,25.1,2023,-2.387278
3200,Radiation therapists,0.0,1.0,0.0,1.0,25.1,2023,-2.3315701
3210,Recreational therapists,0.0,0.0,0.0,0.0,25.1,2023,-2.3315701
3220,Respiratory therapists,0.0,0.0,0.0,0.0,25.1,2023,-3.2332487
3230,Speech-language pathologists,0.0,0.0,0.0,0.0,25.1,2023,-1.1537625
3235,Exercise physiologists,0.0,1.0,0.0,1.0,25.1,2023,
3245,"Therapists, all other",0.0,0.0,0.0,0.0,25.1,2023,-2.3315701
3250,Veterinarians,0.0,0.0,1.0,1.0,25.1,2023,-1.4699517
3255,Registered nurses,0.0,0.2,0.4,0.6,25.1,2023,-2.710765
3256,Nurse anesthetists,0.0,0.0,1.0,1.0,25.1,2023,-2.710765
3257,Nurse midwives,0.0,0.0,0.0,0.0,25.1,2023,
3258,Nurse practitioners,0.0,0.0,0.0,0.0,25.1,2023,-2.710765
3261,Acupuncturists,0.0,0.0,0.0,0.0,25.1,2023,
3270,"Healthcare diagnosing or treating practitioners, all other",0.0,0.0,0.0,0.0,25.1,2023,
3300,Clinical laboratory technologists and technicians,0.0,0.3333333333333333,0.3333333333333333,0.5,25.1,2023,-0.26919806
3310,Dental hygienists,1.0,1.0,1.0,1.0,25.1,2023,-0.8656534
3321,Cardiovascular technologists and technicians,0.0,1.0,0.0,1.0,25.1,2023,
3322,Diagnostic medical sonographers,0.0,1.0,0.0,1.0,25.1,2023,
3323,Radiologic technologists and technicians,0.0,1.0,0.0,1.0,25.1,2023,
3324,Magnetic resonance imaging technologists,0.0,0.0,1.0,1.0,25.1,2023,
3330,Nuclear medicine technologists and medical dosimetrists,0.0,0.8613206869296544,0.09901559244089962,0.960336279370554,25.1,2023,
3401,Emergency medical technicians,0.0,0.47378066352076653,0.07225964482547459,0.49636630524837,25.1,2023,
3402,Paramedics,0.0,0.47378066352076653,0.07225964482547459,0.49636630524837,25.1,2023,
3421,Pharmacy technicians,0.0,1.0,0.0,1.0,25.1,2023,
3422,Psychiatric technicians,0.0,0.0,0.0,0.0,25.1,2023,
3423,Surgical technologists,0.0,1.0,1.0,1.0,25.1,2023,
3424,Veterinary technologists and technicians,0.0,1.0,0.0,1.0,25.1,2023,
3430,Dietetic technicians and ophthalmic medical technicians,0.0,0.7643157464934835,0.12174316077557192,0.7643157464934835,25.1,2023,
3500,Licensed practical and licensed vocational nurses,0.0,0.0,0.0,0.0,25.1,2023,-2.217206
3515,Medical records specialists,0.0,0.47378066352076653,0.07225964482547459,0.49636630524837,25.1,2023,
3520,"Opticians, dispensing",0.0,0.0,0.0,0.0,25.1,2023,-1.0900618
3545,Miscellaneous health technologists and technicians,0.0,0.0,0.046377116416026924,0.046377116416026924,25.1,2023,
3550,Other healthcare practitioners and technical occupations,0.0,0.2153422772617819,0.0,0.2153422772617819,25.1,2023,
3601,Home health aides,0.0,0.0,0.0,0.0,25.1,2023,
3602,Personal care aides,0.0,1.0,0.0,1.0,25.1,2023,
3603,Nursing assistants,0.0,1.0,0.0,1.0,25.1,2023,
3605,Orderlies and psychiatric aides,0.03399684529376457,0.9774494339675317,0.0,0.9774494339675317,25.1,2023,
3610,Occupational therapy assistants and aides,0.0,1.0,0.9123119556611243,1.0,25.1,2023,-0.7371174
3620,Physical therapist assistants and aides,0.0,1.0,0.0,1.0,25.1,2023,-0.7371174
3630,Massage therapists,0.0,1.0,0.0,1.0,25.1,2023,-0.7371174
3640,Dental assistants,0.0,1.0,1.0,1.0,25.1,2023,-1.3174714
3645,Medical assistants,0.0,0.0,0.0,0.0,25.1,2023,-0.7371174
3646,Medical transcriptionists,0.0,1.0,0.0,1.0,25.1,2023,-0.7371174
3647,Pharmacy aides,0.0,1.0,0.0,1.0,25.1,2023,-0.7371174
3648,Veterinary assistants and laboratory animal caretakers,0.0,1.0,1.0,1.0,25.1,2023,-0.7371174
3649,Phlebotomists,0.0,1.0,0.0,1.0,25.1,2023,-0.7371174
3655,Other healthcare support workers,0.0,0.5071253443109242,0.3658715985107607,0.5071253443109242,25.1,2023,-0.7371174
3700,First-line supervisors of correctional officers,0.0,0.0,1.0,1.0,25.1,2023,-1.1609381
3710,First-line supervisors of police and detectives,0.0,0.0,1.0,1.0,25.1,2023,-2.4290214
3720,First-line supervisors of firefighting and prevention workers,0.0,1.0,1.0,1.0,25.1,2023,-3.0113926
3725,First-line supervisors of security workers,0.0,0.30640343847891016,1.0,1.0,25.1,2023,
3735,"First-line supervisors of protective service workers, all other",0.0,0.30640343847891016,1.0,1.0,25.1,2023,
3740,Firefighters,1.0,1.0,1.0,1.0,25.1,2023,-3.0113926
3750,Fire inspectors ,0.0,1.0,1.0,1.0,25.1,2023,-3.0113926
3801,Bailiffs,0.0,0.0,0.0,0.0,25.1,2023,
3802,Correctional officers and jailers,0.0,0.0,0.0,0.0,25.1,2023,
3820,Detectives and criminal investigators,0.0,0.0,0.6666666666666666,0.6666666666666666,25.1,2023,-2.4290214
3830,Fish and game wardens,0.0,1.0,1.0,1.0,25.1,2023,
3840,Parking enforcement workers,0.0,0.0,1.0,1.0,25.1,2023,-0.3425442
3870,Police officers,0.0,0.0036382135754698076,1.0,1.0,25.1,2023,
3900,Animal control workers,0.0,1.0,1.0,1.0,25.1,2023,-0.3425442
3910,Private detectives and investigators,0.0,0.0,0.0,0.0,25.1,2023,0.96317375
3930,Security guards and gambling surveillance officers,0.0,0.0,0.0,0.0,25.1,2023,0.96317375
3940,Crossing guards and flaggers,0.0,1.0,1.0,1.0,25.1,2023,0.99095273
3945,Transportation security screeners,0.0,1.0,1.0,1.0,25.1,2023,-0.057901263
3946,School bus monitors,0.0,0.7607239189071608,0.40236085733344934,0.7607239189071608,25.1,2023,
3960,Other protective service workers,0.0,0.7607239189071608,0.40236085733344934,0.7607239189071608,25.1,2023,
4000,Chefs and head cooks,0.0,1.0,1.0,1.0,25.1,2023,0.7675408
4010,First-line supervisors of food preparation and serving workers,0.0,1.0,0.0,1.0,25.1,2023,-1.4109763
4020,Cooks,0.0,1.0,0.0,1.0,25.1,2023,0.7675408
4030,Food preparation workers,0.0,1.0,0.0,1.0,25.1,2023,0.5983263
4040,Bartenders,0.0,1.0,0.0,1.0,25.1,2023,0.1088444
4055,Fast food and counter workers,0.0,1.0,0.0,1.0,25.1,2023,
4110,Waiters and waitresses,0.0,1.0,0.0,1.0,25.1,2023,0.10985315
4120,"Food servers, nonrestaurant",1.0,1.0,0.0,1.0,25.1,2023,1.2176026
4130,Dining room and cafeteria attendants and bartender helpers,0.0,1.0,0.0,1.0,25.1,2023,1.2176026
4140,Dishwashers,0.0,1.0,0.0,1.0,25.1,2023,1.2176026
4150,"Hosts and hostesses, restaurant, lounge, and coffee shop",0.0,1.0,0.0,1.0,25.1,2023,1.2176026
4160,"Food preparation and serving related workers, all other",0.0,1.0,0.0,1.0,25.1,2023,
4200,First-line supervisors of housekeeping and janitorial workers,0.0,0.0,0.0,0.0,25.1,2023,0.91154516
4210,"First-line supervisors of landscaping, lawn service, and groundskeeping workers",0.0,0.0,1.0,1.0,25.1,2023,-2.3257513
4220,Janitors and building cleaners,0.27793454381084376,1.0,0.0,1.0,25.1,2023,0.6277369
4230,Maids and housekeeping cleaners,1.0,1.0,0.0,1.0,25.1,2023,2.1521168
4240,Pest control workers,0.0,0.0,1.0,1.0,25.1,2023,-1.9773549
4251,Landscaping and groundskeeping workers,0.0,1.0,1.0,1.0,25.1,2023,
4252,Tree trimmers and pruners,0.0,1.0,1.0,1.0,25.1,2023,
4255,Other grounds maintenance workers,0.0,1.0,1.0,1.0,25.1,2023,
4330,Supervisors of personal care and service workers,0.0,0.19081648167857687,0.19081648167857687,0.19081648167857687,25.1,2023,
4340,Animal trainers,0.0,1.0,1.0,1.0,25.1,2023,-1.0105594
4350,Animal caretakers,0.0,1.0,1.0,1.0,25.1,2023,-1.0105594
4400,Gambling services workers,0.0,1.0,0.0,1.0,25.1,2023,-0.3562101
4420,"Ushers, lobby attendants, and ticket takers",0.0,1.0,0.0,1.0,25.1,2023,1.3052528
4435,Other entertainment attendants and related workers,0.0,0.9955922585874962,0.0,0.9955922585874962,25.1,2023,
4461,"Embalmers, crematory operators and funeral attendants",0.0,0.05614617940199335,1.0,1.0,25.1,2023,
4465,"Morticians, undertakers, and funeral arrangers",0.0,0.0,1.0,1.0,25.1,2023,-2.209604
4500,Barbers,0.0,1.0,0.0,1.0,25.1,2023,-0.22789061
4510,"Hairdressers, hairstylists, and cosmetologists",0.0,1.0,0.0,1.0,25.1,2023,-0.81292045
4521,Manicurists and pedicurists,0.0,1.0,1.0,1.0,25.1,2023,
4522,Skincare specialists,0.0,1.0,0.0,1.0,25.1,2023,
4525,Other personal appearance workers,0.0,1.0,0.6535632080155256,1.0,25.1,2023,
4530,"Baggage porters, bellhops, and concierges",0.0,0.41232091690544415,0.41232091690544415,0.41232091690544415,25.1,2023,0.046703458
4540,Tour and travel guides,0.0,0.0,0.0,0.0,25.1,2023,1.1594584
4600,Childcare workers,0.0,0.0,0.0,0.0,25.1,2023,0.16581261
4621,Exercise trainers and group fitness instructors,1.0,1.0,0.0,1.0,25.1,2023,
4622,Recreation workers,0.0,0.0,0.0,0.0,25.1,2023,
4640,Residential advisors,0.0,0.0,0.0,0.0,25.1,2023,0.16581261
4655,"Personal care and service workers, all other",0.24356124983657995,0.24356124983657995,0.0,0.24356124983657995,25.1,2023,
4700,First-Line supervisors of retail sales workers,0.0,0.0,0.0,0.0,25.1,2023,-0.5162374
4710,First-Line supervisors of non-retail sales workers,0.0,0.0,0.0,0.0,25.1,2023,-0.5162374
4720,Cashiers,0.0,1.0,0.006194226354384464,1.0,25.1,2023,0.9254247
4740,Counter and rental clerks,0.0,0.0,0.0,0.0,25.1,2023,-0.6834582
4750,Parts salespersons,0.0,0.0,0.0,0.0,25.1,2023,-0.6834582
4760,Retail salespersons,0.0,1.0,0.0,1.0,25.1,2023,-0.6834582
4800,Advertising sales agents,0.0,0.0,0.0,0.0,25.1,2023,1.072406
4810,Insurance sales agents,0.0,0.0,0.0,0.0,25.1,2023,0.6309631
4820,"Securities, commodities, and financial services sales agents",0.0,0.0,0.0,0.0,25.1,2023,0.20836937
4830,Travel agents,0.0,0.0,0.0,0.0,25.1,2023,0.02485931
4840,"Sales representatives of services, except advertising, insurance, financial services, and travel",0.0,0.0,0.0,0.0,25.1,2023,-0.6834582
