census_code,occupation_title,high_pd,any_pd,dwc,difficult,onet_version,oews_year,offshorability
1860,Miscellaneous social scientists and related workers,0.0,0.0,0.0,0.0,14.0,2008,1.487038
1900,Agricultural and food science technicians,0.0,0.0,0.0,0.0,14.0,2008,1.0691465
1910,Biological technicians,0.0,0.0,0.0,0.0,14.0,2008,1.0691465
1920,Chemical technicians,0.0,0.0,1.0,1.0,14.0,2008,0.31521046
1930,Geological and petroleum technicians,0.0,0.0,0.0,0.0,14.0,2008,-0.14320813
1940,Nuclear technicians,0.0,0.0,1.0,1.0,14.0,2008,
1960,"Other life, physical, and social science technicians",0.0,0.09340276726513064,0.6251173211420267,0.6251173211420267,14.0,2008,-0.60902727
2000,Counselors,0.0,0.0,0.0,0.0,14.0,2008,-0.46893382
2010,Social workers,0.0,0.0,0.0,0.0,14.0,2008,-0.85465
2020,Miscellaneous community and social service specialists,0.0,0.0,0.0,0.0,14.0,2008,-1.0121664
2040,Clergy,0.0,0.0,0.0,0.0,14.0,2008,-2.2907472
2050,"Directors, religious activities and education",0.0,0.0,0.0,0.0,14.0,2008,-2.2907472
2060,"Religious workers, all other",0.0,0.0,0.0,0.0,14.0,2008,-2.2907472
2100,Lawyers,0.0,0.0,0.0,0.0,14.0,2008,1.0808032
2110,"Judges, magistrates, and other judicial workers",0.0,0.0,0.0,0.0,14.0,2008,1.0808032
2140,Paralegals and legal assistants,0.0,0.0,0.0,0.0,14.0,2008,1.8841863
2150,Miscellaneous legal support workers,0.0,0.1647675059731667,0.0,0.1647675059731667,14.0,2008,1.8841863
2200,Postsecondary teachers,0.0,0.0,0.03211060857248628,0.03211060857248628,14.0,2008,-0.14572394
2300,Preschool and kindergarten teachers,0.0,0.0,0.0,0.0,14.0,2008,-0.37327826
2310,Elementary and middle school teachers,0.0,1.0,0.0,1.0,14.0,2008,-0.8749312
2320,Secondary school teachers,0.0,0.08384511337573196,0.0,0.08384511337573196,14.0,2008,-1.1499335
2330,Special education teachers,0.0,0.0,0.0,0.0,14.0,2008,-0.51153433
2340,Other teachers and instructors,0.0,0.0,0.0,0.0,14.0,2008,-0.63246405
2400,"Archivists, curators, and museum technicians",0.0,0.7977229601518027,0.0,0.7977229601518027,14.0,2008,0.20980538
2430,Librarians,0.0,0.0,0.0,0.0,14.0,2008,0.13159359
2440,Library technicians,0.0,0.0,0.0,0.0,14.0,2008,0.7163352
2540,Teacher assistants,0.0,0.0,0.0,0.0,14.0,2008,0.6924205
2550,"Other education, training, and library workers",0.0,0.0,0.0,0.0,14.0,2008,-0.63246405
2600,Artists and related workers,0.0,0.4618077259657457,0.0,0.4618077259657457,14.0,2008,1.8305568
2630,Designers,0.0,0.7482094288304624,0.14351767905711696,0.7482094288304624,14.0,2008,1.259736
2700,Actors,0.0,0.0,0.0,0.0,14.0,2008,-0.53611004
2710,Producers and directors,0.0,0.0,0.0,0.0,14.0,2008,-0.53611004
2720,"Athletes, coaches, umpires, and related workers",0.06888724401677769,0.9359980261534666,0.0,0.9359980261534666,14.0,2008,-2.0173678
2740,Dancers and choreographers,1.0,1.0,0.0,1.0,14.0,2008,-0.05979669
2750,"Musicians, singers, and related workers",0.0,0.41878895814781836,0.0,0.41878895814781836,14.0,2008,0.46828067
2760,"Entertainers and performers, sports and related workers, all other",0.09642022388977733,0.5866035182679297,0.0,0.5866035182679297,14.0,2008,2.493641
2800,Announcers,0.0,0.0,0.0,0.0,14.0,2008,0.1328963
2810,"News analysts, reporters and correspondents",0.0,0.0,0.0,0.0,14.0,2008,1.1662115
2820,Public relations specialists,0.0,0.0,0.0,0.0,14.0,2008,0.32495964
2830,Editors,0.0,0.0,0.0,0.0,14.0,2008,1.1662115
2840,Technical writers,0.0,1.0,0.0,1.0,14.0,2008,2.6414232
2850,Writers and authors,0.0,0.0,0.0,0.0,14.0,2008,2.2520046
2860,Miscellaneous media and communication workers,0.0,0.0,0.0,0.0,14.0,2008,2.493641
2900,Broadcast and sound engineering technicians and radio operators,0.0,0.0,0.008526567536653842,0.008526567536653842,14.0,2008,-0.83383906
2910,Photographers,0.0,0.0,0.0,0.0,14.0,2008,0.73343265
2920,"Television, video, and motion picture camera operators and editors",0.0,0.49276125296130563,0.0,0.49276125296130563,14.0,2008,1.1662115
2960,"Media and communication equipment workers, all other",0.0,0.09559311647857836,0.004187305315835163,0.09978042179441352,14.0,2008,
3000,Chiropractors,0.0,0.0,0.0,0.0,14.0,2008,-2.2664003
3010,Dentists,0.0,0.8898902009529729,0.8937228091982597,0.8937228091982597,14.0,2008,-3.1549306
3030,Dietitians and nutritionists,0.0,0.0,0.0,0.0,14.0,2008,-1.1801716
3040,Optometrists,0.0,0.0,0.0,0.0,14.0,2008,-1.3177618
3050,Pharmacists,0.0,1.0,0.0,1.0,14.0,2008,-1.5714599
3060,Physicians and surgeons,0.0,0.0,0.11202749140893471,0.11202749140893471,14.0,2008,-1.5900813
3110,Physician assistants,0.0,0.0,0.0,0.0,14.0,2008,-1.5423132
3120,Podiatrists,0.0,0.0,0.0,0.0,14.0,2008,-2.7806387
3130,Registered nurses,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.0,2008,-2.710765
3140,Audiologists,0.0,0.0,0.0,0.0,14.0,2008,-1.1537625
3150,Occupational therapists,0.0,0.0,0.0,0.0,14.0,2008,-2.3024116
3160,Physical therapists,0.0,1.0,0.0,1.0,14.0,2008,-2.387278
3200,Radiation therapists,0.0,1.0,0.0,1.0,14.0,2008,-2.3315701
3210,Recreational therapists,0.0,0.0,0.0,0.0,14.0,2008,-2.3315701
3220,Respiratory therapists,0.0,1.0,0.0,1.0,14.0,2008,-3.2332487
3230,Speech-language pathologists,0.0,0.0,0.0,0.0,14.0,2008,-1.1537625
3240,"Therapists, all other",0.0,0.5467265602599637,0.0,0.5467265602599637,14.0,2008,-2.3315701
3250,Veterinarians,0.0,1.0,0.0,1.0,14.0,2008,-1.4699517
3260,"Health diagnosing and treating practitioners, all other",0.0,0.0,0.25,0.25,14.0,2008,-2.2664003
3300,Clinical laboratory technologists and technicians,0.0,0.0,0.47336959959516733,0.47336959959516733,14.0,2008,-0.26919806
3310,Dental hygienists,1.0,1.0,1.0,1.0,14.0,2008,-0.8656534
3320,Diagnostic related technologists and technicians,0.0,0.4689039880023261,0.0,0.4689039880023261,14.0,2008,-2.08845
3400,Emergency medical technicians and paramedics,0.0,0.0,1.0,1.0,14.0,2008,-2.245986
3410,Health diagnosing and treating practitioner support technicians,0.0,0.8649916703498453,0.13415836534865536,0.8649916703498453,14.0,2008,-0.5079981
3500,Licensed practical and licensed vocational nurses,0.0,0.0,0.0,0.0,14.0,2008,-2.217206
3510,Medical records and health information technicians,0.0,0.0,0.0,0.0,14.0,2008,1.1718912
3520,"Opticians, dispensing",0.0,0.0,0.0,0.0,14.0,2008,-1.0900618
3530,Miscellaneous health technologists and technicians,0.0,0.0,0.06821570576540756,0.06821570576540756,14.0,2008,-2.245986
3540,Other healthcare practitioners and technical occupations,0.0,0.0,0.1910981486178037,0.1910981486178037,14.0,2008,-2.245986
3600,"Nursing, psychiatric, and home health aides",0.5992468978763194,0.5992468978763194,0.0,0.5992468978763194,14.0,2008,-0.7371174
3610,Occupational therapist assistants and aides,0.0,1.0,0.0,1.0,14.0,2008,-0.7371174
3620,Physical therapist assistants and aides,0.0,1.0,0.0,1.0,14.0,2008,-0.7371174
3630,Massage therapists,0.0,1.0,0.0,1.0,14.0,2008,-0.7371174
3640,Dental assistants,0.0,1.0,0.0,1.0,14.0,2008,-1.3174714
3650,Medical assistants and other healthcare support occupations,0.0,0.5355316574283707,0.07021430244359435,0.5355316574283707,14.0,2008,-0.7371174
3700,First-line supervisors/managers of correctional officers,0.0,0.0,1.0,1.0,14.0,2008,-1.1609381
3710,First-line supervisors/managers of police and detectives,0.0,0.0,1.0,1.0,14.0,2008,-2.4290214
3720,First-line supervisors/managers of fire fighting and prevention workers,0.0,0.5,1.0,1.0,14.0,2008,-3.0113926
3730,"Supervisors, protective service workers, all other",0.0,0.14252861268584877,1.0,1.0,14.0,2008,-2.2486491
3740,Fire fighters,0.0,1.0,1.0,1.0,14.0,2008,-3.0113926
3750,Fire inspectors,0.0,0.0,1.0,1.0,14.0,2008,-3.0113926
3800,"Bailiffs, correctional officers, and jailers",0.0,0.0,0.0,0.0,14.0,2008,-1.1609381
3820,Detectives and criminal investigators,0.0,0.25,0.75,0.75,14.0,2008,-2.4290214
3830,Fish and game wardens,0.0,1.0,1.0,1.0,14.0,2008,
3840,Parking enforcement workers,0.0,0.0,1.0,1.0,14.0,2008,-2.4290214
3850,Police and sheriff's patrol officers,0.0,0.0,1.0,1.0,14.0,2008,-2.4290214
3860,Transit and railroad police,0.0,1.0,0.0,1.0,14.0,2008,
3900,Animal control workers,0.0,0.0,1.0,1.0,14.0,2008,-0.3425442
3910,Private detectives and investigators,0.0,0.0,1.0,1.0,14.0,2008,0.96317375
3920,Security guards and gaming surveillance officers,0.0,0.008618566855454321,0.0,0.008618566855454321,14.0,2008,0.96317375
3940,Crossing guards,0.0,1.0,1.0,1.0,14.0,2008,0.99095273
3950,Lifeguards and other protective service workers,0.0,0.5798591496252777,0.5798591496252777,0.5798591496252777,14.0,2008,-0.3425442
4000,Chefs and head cooks,0.0,1.0,0.0,1.0,14.0,2008,0.7675408
4010,First-line supervisors/managers of food preparation and serving workers,0.0,1.0,0.0,1.0,14.0,2008,-1.4109763
4020,Cooks,0.0,1.0,0.6354511035645158,1.0,14.0,2008,0.7675408
4030,Food preparation workers,0.0,1.0,0.0,1.0,14.0,2008,0.5983263
4040,Bartenders,0.0,1.0,0.0,1.0,14.0,2008,0.1088444
4050,"Combined food preparation and serving workers, including fast food",0.0,1.0,0.0,1.0,14.0,2008,1.2176026
4060,"Counter attendants, cafeteria, food concession, and coffee shop",0.0,1.0,0.0,1.0,14.0,2008,1.2176026
4110,Waiters and waitresses,0.0,1.0,0.0,1.0,14.0,2008,0.10985315
4120,"Food servers, nonrestaurant",0.0,1.0,0.0,1.0,14.0,2008,1.2176026
4130,Dining room and cafeteria attendants and bartender helpers,0.0,1.0,0.0,1.0,14.0,2008,1.2176026
4140,Dishwashers,0.0,1.0,0.0,1.0,14.0,2008,1.2176026
4150,"Hosts and hostesses, restaurant, lounge, and coffee shop",0.0,1.0,0.0,1.0,14.0,2008,1.2176026
4160,"Food preparation and serving related workers, all other",0.0,1.0,0.0,1.0,14.0,2008,
4200,First-line supervisors/managers of housekeeping and janitorial workers,0.0,0.0,0.0,0.0,14.0,2008,0.91154516
4210,"First-line supervisors/managers of landscaping, lawn service, and groundskeeping workers",0.0,0.0,1.0,1.0,14.0,2008,-2.3257513
4220,Janitors and building cleaners,0.29947362234035607,1.0,1.0,1.0,14.0,2008,0.6277369
4230,Maids and housekeeping cleaners,1.0,1.0,1.0,1.0,14.0,2008,2.1521168
4240,Pest control workers,0.0,1.0,1.0,1.0,14.0,2008,-1.9773549
4250,Grounds maintenance workers,0.03605529428530711,1.0,1.0,1.0,14.0,2008,-0.6842481
4300,First-line supervisors/managers of gaming workers,0.0,1.0,1.0,1.0,14.0,2008,-0.3562101
4320,First-line supervisors/managers of personal service workers,0.0,0.0,0.0,0.0,14.0,2008,-1.6632522
4340,Animal trainers,0.0,1.0,0.0,1.0,14.0,2008,-1.0105594
4350,Nonfarm animal caretakers,0.0,1.0,0.0,1.0,14.0,2008,-1.0105594
4400,Gaming services workers,0.0,1.0,0.849538547590193,1.0,14.0,2008,-0.3562101
4410,Motion picture projectionists,0.0,0.0,0.0,0.0,14.0,2008,0.47601736
4420,"Ushers, lobby attendants, and ticket takers",0.0,0.0,0.0,0.0,14.0,2008,1.3052528
4430,Miscellaneous entertainment attendants and related workers,0.0,0.06440750062032541,0.0,0.06440750062032541,14.0,2008,-0.3562101
4460,Funeral service workers,0.0,0.0,0.19659781287970837,0.19659781287970837,14.0,2008,-0.9029347
4500,Barbers,0.0,1.0,0.0,1.0,14.0,2008,-0.22789061
4510,"Hairdressers, hairstylists, and cosmetologists",0.0,1.0,1.0,1.0,14.0,2008,-0.81292045
4520,Miscellaneous personal appearance workers,0.0,0.7040570290386833,0.5408323723660761,0.7040570290386833,14.0,2008,-0.81292045
4530,"Baggage porters, bellhops, and concierges",0.0,0.7094796863863151,0.7094796863863151,0.7094796863863151,14.0,2008,0.046703458
4540,Tour and travel guides,0.0,0.0,0.0,0.0,14.0,2008,1.1594584
4550,Transportation attendants,0.0,0.8197775030902349,1.0,1.0,14.0,2008,-1.0909182
4600,Child care workers,0.0,0.0,0.0,0.0,14.0,2008,0.16581261
4610,Personal and home care aides,0.0,0.0,0.0,0.0,14.0,2008,-0.7371174
4620,Recreation and fitness workers,0.4475777295733912,0.4475777295733912,0.5524222704266089,1.0,14.0,2008,-1.2297384
4640,Residential advisors,0.0,0.0,0.0,0.0,14.0,2008,0.16581261
4650,"Personal care and service workers, all other ",0.13014473153351783,0.13014473153351783,0.16063097720776676,0.29077570874128456,14.0,2008,-0.9029347
4700,First-line supervisors/managers of retail sales workers,0.0,1.0,0.0,1.0,14.0,2008,-0.5162374
4710,First-line supervisors/managers of non-retail sales workers,0.0,0.0,0.0,0.0,14.0,2008,-0.5162374
4720,Cashiers,0.0,1.0,0.006244587136935276,1.0,14.0,2008,0.9254247
4740,Counter and rental clerks,0.0,1.0,0.0,1.0,14.0,2008,-0.6834582
4750,Parts salespersons,0.0,0.0,0.0,0.0,14.0,2008,-0.6834582
4760,Retail salespersons,0.0,1.0,0.0,1.0,14.0,2008,-0.6834582
4800,Advertising sales agents,0.0,0.0,0.0,0.0,14.0,2008,1.072406
4810,Insurance sales agents,0.0,0.0,0.0,0.0,14.0,2008,0.6309631
4820,"Securities, commodities, and financial services sales agents",0.0,0.0,0.0,0.0,14.0,2008,0.20836937
4830,Travel agents,0.0,0.0,0.0,0.0,14.0,2008,0.02485931
4840,"Sales representatives, services, all other",0.0,0.0,0.0,0.0,14.0,2008,-0.6834582
4850,"Sales representatives, wholesale and manufacturing",0.0,0.0,0.0,0.0,14.0,2008,1.5643047
4900,"Models, demonstrators, and product promoters",0.0,0.9805164319248826,0.0,0.9805164319248826,14.0,2008,2.4572597
4920,Real estate brokers and sales agents,0.0,0.0,0.0,0.0,14.0,2008,-0.07501614
4930,Sales engineers,0.0,0.0,0.0,0.0,14.0,2008,-0.65831697
4940,Telemarketers,0.0,0.0,0.0,0.0,14.0,2008,1.5643047
4950,"Door-to-door sales workers, news and street vendors, and related workers",0.0,0.0,0.0,0.0,14.0,2008,1.4542236
4960,"Sales and related workers, all other",0.0,0.0,0.0,0.0,14.0,2008,1.5643047
5000,First-line supervisors/managers of office and administrative support workers,0.0,0.0,0.0,0.0,14.0,2008,-0.690127
5010,"Switchboard operators, including answering service",0.0,0.0,0.0,0.0,14.0,2008,2.251352
5020,Telephone operators,0.0,1.0,0.0,1.0,14.0,2008,2.251352
5030,"Communications equipment operators, all other",0.0,0.12916006339144215,0.0,0.12916006339144215,14.0,2008,2.2513518
5100,Bill and account collectors,0.0,0.0,0.0,0.0,14.0,2008,2.1353426
5110,Billing and posting clerks and machine operators,0.0,0.3333333333333333,0.0,0.3333333333333333,14.0,2008,2.6859927
5120,"Bookkeeping, accounting, and auditing clerks",0.0,0.0,0.0,0.0,14.0,2008,2.3707495
5130,Gaming cage workers,0.0,1.0,1.0,1.0,14.0,2008,0.9254247
5140,Payroll and timekeeping clerks,0.0,0.0,0.0,0.0,14.0,2008,2.5262375
5150,Procurement clerks,0.0,0.0,0.0,0.0,14.0,2008,0.6863316
5160,Tellers,0.0,0.0,0.0,0.0,14.0,2008,0.5964254
5200,Brokerage clerks,0.0,0.0,0.0,0.0,14.0,2008,1.4460781
5210,Correspondence clerks,0.0,1.0,0.0,1.0,14.0,2008,
5220,"Court, municipal, and license clerks",0.0,0.3333333333333333,0.0,0.3333333333333333,14.0,2008,0.6770688
5230,"Credit authorizers, checkers, and clerks",0.0,0.5,0.0,0.5,14.0,2008,1.0849874
5240,Customer service representatives,0.0,1.0,0.0,1.0,14.0,2008,1.563753
5250,"Eligibility interviewers, government programs",0.0,0.0,0.0,0.0,14.0,2008,-0.17375708
5260,File Clerks,0.0,0.0,0.0,0.0,14.0,2008,0.96597946
5300,"Hotel, motel, and resort desk clerks",0.0,0.0,0.0,0.0,14.0,2008,0.18663919
5310,"Interviewers, except eligibility and loan",0.0,0.0,0.0,0.0,14.0,2008,1.0849874
5320,"Library assistants, clerical",0.0,0.0,0.0,0.0,14.0,2008,0.7163352
5330,Loan interviewers and clerks,0.0,0.0,0.0,0.0,14.0,2008,1.563753
5340,New accounts clerks,0.0,0.0,0.0,0.0,14.0,2008,1.0849874
5350,Order clerks,0.0,0.0,0.0,0.0,14.0,2008,2.6321197
5360,"Human resources assistants, except payroll and timekeeping",0.0,0.0,0.0,0.0,14.0,2008,1.0614815
5400,Receptionists and information clerks,0.0,0.0,0.0,0.0,14.0,2008,0.8168781
5410,Reservation and transportation ticket agents and travel clerks,0.0,1.0,0.0,1.0,14.0,2008,0.02485931
5420,"Information and record clerks, all other",0.0,0.07085385204048544,0.0,0.07085385204048544,14.0,2008,1.4460781
5500,Cargo and freight agents,0.0,0.0,0.0,0.0,14.0,2008,0.15331805
5510,Couriers and messengers,0.0,0.0,1.0,1.0,14.0,2008,0.0030960068
5520,Dispatchers,0.0,0.3327692785854888,0.0,0.3327692785854888,14.0,2008,-0.41474092
5530,"Meter readers, utilities",0.0,1.0,1.0,1.0,14.0,2008,-0.49188912
5540,Postal service clerks,0.0,1.0,0.0,1.0,14.0,2008,0.90401614
5550,Postal service mail carriers,0.0,1.0,1.0,1.0,14.0,2008,0.6060623
5560,"Postal service mail sorters, processors, and processing machine operators",0.0,1.0,0.0,1.0,14.0,2008,1.3570219
5600,"Production, planning, and expediting clerks",0.0,0.0,0.0,0.0,14.0,2008,0.71980846
5610,"Shipping, receiving, and traffic clerks",0.0,0.0,0.0,0.0,14.0,2008,0.15331805
5620,Stock clerks and order fillers,0.0,0.75,0.0,0.75,14.0,2008,0.6863316
5630,"Weighers, measurers, checkers, and samplers, recordkeeping",0.0,0.0,1.0,1.0,14.0,2008,2.8022041
5700,Secretaries and administrative assistants,0.0,0.0,0.0,0.0,14.0,2008,0.49324155
5800,Computer operators,0.0,0.0,0.0,0.0,14.0,2008,0.99264824
5810,Data entry keyers,0.0,0.0,0.0,0.0,14.0,2008,1.6802756
5820,Word processors and typists,0.0,0.0,0.0,0.0,14.0,2008,1.4336649
5830,Desktop publishers,0.0,1.0,0.0,1.0,14.0,2008,0.6770688
5840,Insurance claims and policy processing clerks,0.0,0.0,0.0,0.0,14.0,2008,1.7648889
5850,"Mail clerks and mail machine operators, except postal service",0.0,1.0,0.0,1.0,14.0,2008,1.4927493
5860,"Office clerks, general",0.0,0.0,0.0,0.0,14.0,2008,1.3330011
5900,"Office machine operators, except computer",0.0,1.0,0.0,1.0,14.0,2008,-0.78528464
5910,Proofreaders and copy markers,0.0,1.0,0.0,1.0,14.0,2008,1.76984
5920,Statistical assistants,0.0,0.0,0.0,0.0,14.0,2008,2.1966615
5930,"Office and administrative support workers, all other",0.0,0.0,0.0,0.0,14.0,2008,0.6770688
