census_code,occupation_title,high_pd,any_pd,dwc,difficult,onet_version,oews_year,offshorability
1940,Nuclear technicians,0.0,0.0,0.5,0.5,25.1,2024,
1950,Social science research assistants,0.0,0.0,0.0,0.0,25.1,2024,
1970,"Other life, physical, and social science technicians",0.0,0.18858855615262063,0.4450220073988065,0.48336618691437366,25.1,2024,
1980,Occupational health and safety specialists and technicians,0.0,0.0,0.0,0.0,25.1,2024,
2001,Substance abuse and behavioral disorder counselors,0.0,0.0,0.0,0.0,25.1,2024,
2002,"Educational, guidance, and career counselors and advisors",0.0,0.0,0.0,0.0,25.1,2024,
2003,Marriage and family therapists,0.0,0.0,0.0,0.0,25.1,2024,
2004,Mental health counselors,0.0,0.0,0.0,0.0,25.1,2024,
2005,Rehabilitation counselors,0.0,0.0,0.0,0.0,25.1,2024,
2006,"Counselors, all other",0.0,0.0,0.0,0.0,25.1,2024,
2011,"Child, family, and school social workers",0.0,0.0,0.0,0.0,25.1,2024,
2012,Healthcare social workers,0.0,0.0,0.0,0.0,25.1,2024,
2013,Mental health and substance abuse social workers,0.0,0.0,0.0,0.0,25.1,2024,
2014,"Social workers, all other",0.0,0.0,0.0,0.0,25.1,2024,
2015,Probation officers and correctional treatment specialists,0.0,0.0,0.0,0.0,25.1,2024,-1.0121664
2016,Social and human service assistants,0.0,0.0,0.0,0.0,25.1,2024,-1.0121664
2025,Other community and social service specialists,0.0,0.0,0.0,0.0,25.1,2024,-1.0121664
2040,Clergy,0.0,0.0,0.0,0.0,25.1,2024,-2.2907472
2050,"Directors, religious activities and education",0.0,0.0,0.0,0.0,25.1,2024,-2.2907472
2060,"Religious workers, all other",0.0,0.0,0.0,0.0,25.1,2024,-2.2907472
2100,Lawyers,0.0,0.0,0.0,0.0,25.1,2024,1.0808032
2105,Judicial law clerks,0.0,0.0,0.0,0.0,25.1,2024,1.0808032
2110,"Judges, magistrates, and other judicial workers",0.0,0.0,0.0,0.0,25.1,2024,
2145,Paralegals and legal assistants,0.0,0.0,0.0,0.0,25.1,2024,1.8841863
2170,"Title examiners, abstractors, and searchers",0.0,0.0,0.0,0.0,25.1,2024,
2180,"Legal support workers, all other",0.0,0.0,0.0,0.0,25.1,2024,
2205,Postsecondary teachers,0.0,0.0,0.0,0.0,25.1,2024,
2300,Preschool and kindergarten teachers,0.0,0.204489803213641,0.0,0.204489803213641,25.1,2024,-0.37327826
2310,Elementary and middle school teachers,0.0,0.6870771446042172,0.0,0.6870771446042172,25.1,2024,-0.8749312
2320,Secondary school teachers,0.0,0.0,0.0,0.0,25.1,2024,-1.1499335
2330,Special education teachers,0.0,0.12083154209912178,0.0,0.12083154209912178,25.1,2024,-0.51153433
2350,Tutors,0.0,0.0,0.0,0.0,25.1,2024,
2360,Other teachers and instructors,0.0,0.0,0.0,0.0,25.1,2024,
2400,"Archivists, curators, and museum technicians",0.0,0.40339506172839507,0.0,0.40339506172839507,25.1,2024,0.20980538
2435,Librarians and media collections specialists,0.0,0.0,0.0,0.0,25.1,2024,
2440,Library technicians,0.0,0.0,0.0,0.0,25.1,2024,0.7163352
2545,Teaching assistants,0.0,0.0,0.0,0.0,25.1,2024,
2555,Other educational instruction and library workers,0.0,0.0,0.0,0.0,25.1,2024,
2600,Artists and related workers,0.0,0.5855614973262032,0.0,0.5855614973262032,25.1,2024,1.8305568
2631,Commercial and industrial designers,0.0,0.0,0.0,0.0,25.1,2024,
2632,Fashion designers,0.0,0.0,0.0,0.0,25.1,2024,
2633,Floral designers,0.0,1.0,0.0,1.0,25.1,2024,
2634,Graphic designers,0.0,0.0,0.0,0.0,25.1,2024,
2635,Interior designers,0.0,0.0,0.0,0.0,25.1,2024,
2636,Merchandise displayers and window trimmers,0.0,1.0,0.0,1.0,25.1,2024,
2640,Other designers,0.0,0.40215042610935364,0.0,0.40215042610935364,25.1,2024,
2700,Actors,0.0,1.0,0.0,1.0,25.1,2024,-0.53611004
2710,Producers and directors,0.0,0.0,0.0,0.0,25.1,2024,-0.53611004
2721,Athletes and sports competitors,0.0,1.0,1.0,1.0,25.1,2024,
2722,Coaches and scouts,0.0,0.0,0.0,0.0,25.1,2024,
2723,"Umpires, referees, and other sports officials",0.0,1.0,0.0,1.0,25.1,2024,
2740,Dancers and choreographers,1.0,1.0,0.0,1.0,25.1,2024,-0.05979669
2751,Music directors and composers,0.0,0.0,0.0,0.0,25.1,2024,
2752,Musicians and singers,0.0,0.0,0.0,0.0,25.1,2024,
2755,"Disc jockeys, except radio ",0.023671891287455223,0.1530238993233895,0.027234994219434074,0.1530238993233895,25.1,2024,
2770,"Entertainers and performers, sports and related workers, all other",0.023671891287455223,0.1530238993233895,0.027234994219434074,0.1530238993233895,25.1,2024,
2805,Broadcast announcers and radio disc jockeys,0.0,0.0,0.0,0.0,25.1,2024,
2810,"News analysts, reporters, and journalists",0.0,0.0,0.0,0.0,25.1,2024,1.1662115
2825,Public relations specialists,0.0,0.0,0.0,0.0,25.1,2024,0.32495964
2830,Editors,0.0,0.0,0.0,0.0,25.1,2024,1.1662115
2840,Technical writers,0.0,1.0,0.0,1.0,25.1,2024,2.6414232
2850,Writers and authors,0.0,0.0,0.0,0.0,25.1,2024,2.2520046
2861,Interpreters and translators,0.0,0.0,0.0,0.0,25.1,2024,
2862,Court reporters and simultaneous captioners,0.0,0.0,0.0,0.0,25.1,2024,
2865,"Media and communication workers, all other",0.0,0.0,0.0,0.0,25.1,2024,
2905,"Broadcast, sound, and lighting technicians",0.0,0.0,0.0,0.0,25.1,2024,
2910,Photographers,0.0,0.0,0.0,0.0,25.1,2024,0.73343265
2920,"Television, video, and film camera operators and editors",0.0,0.0,0.0,0.0,25.1,2024,1.1662115
2970,"Media and communication equipment workers, all other",0.0,0.0,0.0,0.0,25.1,2024,
3000,Chiropractors,0.0,1.0,0.0,1.0,25.1,2024,-2.2664003
3010,Dentists,0.0060931612282530264,0.9587108153611802,0.0060931612282530264,0.9587108153611802,25.1,2024,-3.1549306
3030,Dietitians and nutritionists,0.0,0.0,0.0,0.0,25.1,2024,-1.1801716
3040,Optometrists,0.0,0.0,0.0,0.0,25.1,2024,-1.3177618
3050,Pharmacists,0.0,1.0,0.0,1.0,25.1,2024,-1.5714599
3065,Emergency medicine physicians,0.0,0.039660056657223795,0.164817437834435,0.2044774944916588,25.1,2024,
3070,Radiologists,0.0,0.0,0.0,0.0,25.1,2024,
3090,Other physicians,0.23160932907618464,0.29783477470238723,0.2758970672192502,0.3421225128454528,25.1,2024,
3100,Surgeons,0.0,0.0,0.0,0.0,25.1,2024,
3110,Physician assistants,0.0,0.0,0.0,0.0,25.1,2024,-1.5423132
3120,Podiatrists,0.0,0.0,0.0,0.0,25.1,2024,-2.7806387
3140,Audiologists,0.0,0.0,0.0,0.0,25.1,2024,-1.1537625
3150,Occupational therapists,0.0,0.0,0.5,0.5,25.1,2024,-2.3024116
3160,Physical therapists,0.0,0.0,0.0,0.0,25.1,2024,-2.387278
3200,Radiation therapists,0.0,1.0,0.0,1.0,25.1,2024,-2.3315701
3210,Recreational therapists,0.0,0.0,0.0,0.0,25.1,2024,-2.3315701
3220,Respiratory therapists,0.0,0.0,0.0,0.0,25.1,2024,-3.2332487
3230,Speech-language pathologists,0.0,0.0,0.0,0.0,25.1,2024,-1.1537625
3235,Exercise physiologists,0.0,1.0,0.0,1.0,25.1,2024,
3245,"Therapists, all other",0.0,0.0,0.0,0.0,25.1,2024,-2.3315701
3250,Veterinarians,0.0,0.0,1.0,1.0,25.1,2024,-1.4699517
3255,Registered nurses,0.0,0.2,0.4,0.6,25.1,2024,-2.710765
3256,Nurse anesthetists,0.0,0.0,1.0,1.0,25.1,2024,-2.710765
3257,Nurse midwives,0.0,0.0,0.0,0.0,25.1,2024,
3258,Nurse practitioners,0.0,0.0,0.0,0.0,25.1,2024,-2.710765
3261,Acupuncturists,0.0,0.0,0.0,0.0,25.1,2024,
3270,"Healthcare diagnosing or treating practitioners, all other",0.0,0.0,0.0,0.0,25.1,2024,
3300,Clinical laboratory technologists and technicians,0.0,0.3333333333333333,0.3333333333333333,0.5,25.1,2024,-0.26919806
3310,Dental hygienists,1.0,1.0,1.0,1.0,25.1,2024,-0.8656534
3321,Cardiovascular technologists and technicians,0.0,1.0,0.0,1.0,25.1,2024,
3322,Diagnostic medical sonographers,0.0,1.0,0.0,1.0,25.1,2024,
3323,Radiologic technologists and technicians,0.0,1.0,0.0,1.0,25.1,2024,
3324,Magnetic resonance imaging technologists,0.0,0.0,1.0,1.0,25.1,2024,
3330,Nuclear medicine technologists and medical dosimetrists,0.0,0.8638469238110756,0.09667357247608184,0.9605204962871575,25.1,2024,
3401,Emergency medical technicians,0.0,0.4775709503585361,0.07151259850011678,0.4998270030879949,25.1,2024,
3402,Paramedics,0.0,0.4775709503585361,0.07151259850011678,0.4998270030879949,25.1,2024,
3421,Pharmacy technicians,0.0,1.0,0.0,1.0,25.1,2024,
3422,Psychiatric technicians,0.0,0.0,0.0,0.0,25.1,2024,
3423,Surgical technologists,0.0,1.0,1.0,1.0,25.1,2024,
3424,Veterinary technologists and technicians,0.0,1.0,0.0,1.0,25.1,2024,
3430,Dietetic technicians and ophthalmic medical technicians,0.0,0.7512347576595962,0.11670253099702839,0.7512347576595962,25.1,2024,
3500,Licensed practical and licensed vocational nurses,0.0,0.0,0.0,0.0,25.1,2024,-2.217206
3515,Medical records specialists,0.0,0.4775709503585361,0.07151259850011678,0.4998270030879949,25.1,2024,
3520,"Opticians, dispensing",0.0,0.0,0.0,0.0,25.1,2024,-1.0900618
3545,Miscellaneous health technologists and technicians,0.0,0.0,0.05103561700159326,0.05103561700159326,25.1,2024,
3550,Other healthcare practitioners and technical occupations,0.0,0.24769747534944198,0.0,0.24769747534944198,25.1,2024,
3601,Home health aides,0.0,0.0,0.0,0.0,25.1,2024,
3602,Personal care aides,0.0,1.0,0.0,1.0,25.1,2024,
3603,Nursing assistants,0.0,1.0,0.0,1.0,25.1,2024,
3605,Orderlies and psychiatric aides,0.035912893284112846,0.9763606190943882,0.0,0.9763606190943882,25.1,2024,
3610,Occupational therapy assistants and aides,0.0,1.0,0.9054999054999056,1.0,25.1,2024,-0.7371174
3620,Physical therapist assistants and aides,0.0,1.0,0.0,1.0,25.1,2024,-0.7371174
3630,Massage therapists,0.0,1.0,0.0,1.0,25.1,2024,-0.7371174
3640,Dental assistants,0.0,1.0,1.0,1.0,25.1,2024,-1.3174714
3645,Medical assistants,0.0,0.0,0.0,0.0,25.1,2024,-0.7371174
3646,Medical transcriptionists,0.0,1.0,0.0,1.0,25.1,2024,-0.7371174
3647,Pharmacy aides,0.0,1.0,0.0,1.0,25.1,2024,-0.7371174
3648,Veterinary assistants and laboratory animal caretakers,0.0,1.0,1.0,1.0,25.1,2024,-0.7371174
3649,Phlebotomists,0.0,1.0,0.0,1.0,25.1,2024,-0.7371174
3655,Other healthcare support workers,0.0,0.49761372686533456,0.3650462990478681,0.49761372686533456,25.1,2024,-0.7371174
3700,First-line supervisors of correctional officers,0.0,0.0,1.0,1.0,25.1,2024,-1.1609381
3710,First-line supervisors of police and detectives,0.0,0.0,1.0,1.0,25.1,2024,-2.4290214
3720,First-line supervisors of firefighting and prevention workers,0.0,1.0,1.0,1.0,25.1,2024,-3.0113926
3725,First-line supervisors of security workers,0.0,0.31205862758161224,1.0,1.0,25.1,2024,
3735,"First-line supervisors of protective service workers, all other",0.0,0.31205862758161224,1.0,1.0,25.1,2024,
3740,Firefighters,1.0,1.0,1.0,1.0,25.1,2024,-3.0113926
3750,Fire inspectors ,0.0,1.0,1.0,1.0,25.1,2024,-3.0113926
3801,Bailiffs,0.0,0.0,0.0,0.0,25.1,2024,
3802,Correctional officers and jailers,0.0,0.0,0.0,0.0,25.1,2024,
3820,Detectives and criminal investigators,0.0,0.0,0.6666666666666666,0.6666666666666666,25.1,2024,-2.4290214
3830,Fish and game wardens,0.0,1.0,1.0,1.0,25.1,2024,
3840,Parking enforcement workers,0.0,0.0,1.0,1.0,25.1,2024,-0.3425442
3870,Police officers,0.0,0.0044776787713249454,1.0,1.0,25.1,2024,
3900,Animal control workers,0.0,1.0,1.0,1.0,25.1,2024,-0.3425442
3910,Private detectives and investigators,0.0,0.0,0.0,0.0,25.1,2024,0.96317375
3930,Security guards and gambling surveillance officers,0.0,0.0,0.0,0.0,25.1,2024,0.96317375
3940,Crossing guards and flaggers,0.0,1.0,1.0,1.0,25.1,2024,0.99095273
3945,Transportation security screeners,0.0,1.0,1.0,1.0,25.1,2024,-0.057901263
3946,School bus monitors,0.0,0.7711855074059798,0.3758603601123286,0.7711855074059798,25.1,2024,
3960,Other protective service workers,0.0,0.7711855074059798,0.3758603601123286,0.7711855074059798,25.1,2024,
4000,Chefs and head cooks,0.0,1.0,1.0,1.0,25.1,2024,0.7675408
4010,First-line supervisors of food preparation and serving workers,0.0,1.0,0.0,1.0,25.1,2024,-1.4109763
4020,Cooks,0.0,1.0,0.0,1.0,25.1,2024,0.7675408
4030,Food preparation workers,0.0,1.0,0.0,1.0,25.1,2024,0.5983263
4040,Bartenders,0.0,1.0,0.0,1.0,25.1,2024,0.1088444
4055,Fast food and counter workers,0.0,1.0,0.0,1.0,25.1,2024,
4110,Waiters and waitresses,0.0,1.0,0.0,1.0,25.1,2024,0.10985315
4120,"Food servers, nonrestaurant",1.0,1.0,0.0,1.0,25.1,2024,1.2176026
4130,Dining room and cafeteria attendants and bartender helpers,0.0,1.0,0.0,1.0,25.1,2024,1.2176026
4140,Dishwashers,0.0,1.0,0.0,1.0,25.1,2024,1.2176026
4150,"Hosts and hostesses, restaurant, lounge, and coffee shop",0.0,1.0,0.0,1.0,25.1,2024,1.2176026
4160,"Food preparation and serving related workers, all other",0.0,1.0,0.0,1.0,25.1,2024,
4200,First-line supervisors of housekeeping and janitorial workers,0.0,0.0,0.0,0.0,25.1,2024,0.91154516
4210,"First-line supervisors of landscaping, lawn service, and groundskeeping workers",0.0,0.0,1.0,1.0,25.1,2024,-2.3257513
4220,Janitors and building cleaners,0.2798570123837489,1.0,0.0,1.0,25.1,2024,0.6277369
4230,Maids and housekeeping cleaners,1.0,1.0,0.0,1.0,25.1,2024,2.1521168
4240,Pest control workers,0.0,0.0,1.0,1.0,25.1,2024,-1.9773549
4251,Landscaping and groundskeeping workers,0.0,1.0,1.0,1.0,25.1,2024,
4252,Tree trimmers and pruners,0.0,1.0,1.0,1.0,25.1,2024,
4255,Other grounds maintenance workers,0.0,1.0,1.0,1.0,25.1,2024,
4330,Supervisors of personal care and service workers,0.0,0.1925484576514066,0.1925484576514066,0.1925484576514066,25.1,2024,
4340,Animal trainers,0.0,1.0,1.0,1.0,25.1,2024,-1.0105594
4350,Animal caretakers,0.0,1.0,1.0,1.0,25.1,2024,-1.0105594
4400,Gambling services workers,0.0,1.0,0.0,1.0,25.1,2024,-0.3562101
4420,"Ushers, lobby attendants, and ticket takers",0.0,1.0,0.0,1.0,25.1,2024,1.3052528
4435,Other entertainment attendants and related workers,0.0,0.9967746203976314,0.0,0.9967746203976314,25.1,2024,
4461,"Embalmers, crematory operators and funeral attendants",0.0,0.05730563002680965,1.0,1.0,25.1,2024,
4465,"Morticians, undertakers, and funeral arrangers",0.0,0.0,1.0,1.0,25.1,2024,-2.209604
4500,Barbers,0.0,1.0,0.0,1.0,25.1,2024,-0.22789061
4510,"Hairdressers, hairstylists, and cosmetologists",0.0,1.0,0.0,1.0,25.1,2024,-0.81292045
4521,Manicurists and pedicurists,0.0,1.0,1.0,1.0,25.1,2024,
4522,Skincare specialists,0.0,1.0,0.0,1.0,25.1,2024,
4525,Other personal appearance workers,0.0,1.0,0.6419420680071221,1.0,25.1,2024,
4530,"Baggage porters, bellhops, and concierges",0.0,0.41394855476001063,0.41394855476001063,0.41394855476001063,25.1,2024,0.046703458
4540,Tour and travel guides,0.0,0.0,0.0,0.0,25.1,2024,1.1594584
4600,Childcare workers,0.0,0.0,0.0,0.0,25.1,2024,0.16581261
4621,Exercise trainers and group fitness instructors,1.0,1.0,0.0,1.0,25.1,2024,
4622,Recreation workers,0.0,0.0,0.0,0.0,25.1,2024,
4640,Residential advisors,0.0,0.0,0.0,0.0,25.1,2024,0.16581261
4655,"Personal care and service workers, all other",0.24963617677286742,0.24963617677286742,0.0,0.24963617677286742,25.1,2024,
4700,First-Line supervisors of retail sales workers,0.0,0.0,0.0,0.0,25.1,2024,-0.5162374
4710,First-Line supervisors of non-retail sales workers,0.0,0.0,0.0,0.0,25.1,2024,-0.5162374
4720,Cashiers,0.0,1.0,0.006918068366793271,1.0,25.1,2024,0.9254247
4740,Counter and rental clerks,0.0,0.0,0.0,0.0,25.1,2024,-0.6834582
4750,Parts salespersons,0.0,0.0,0.0,0.0,25.1,2024,-0.6834582
4760,Retail salespersons,0.0,1.0,0.0,1.0,25.1,2024,-0.6834582
4800,Advertising sales agents,0.0,0.0,0.0,0.0,25.1,2024,1.072406
4810,Insurance sales agents,0.0,0.0,0.0,0.0,25.1,2024,0.6309631
4820,"Securities, commodities, and financial services sales agents",0.0,0.0,0.0,0.0,25.1,2024,0.20836937
4830,Travel agents,0.0,0.0,0.0,0.0,25.1,2024,0.02485931
4840,"Sales representatives of services, except advertising, insurance, financial services, and travel",0.0,0.0,0.0,0.0,25.1,2024,-0.6834582
